rule_str,seed_id,survival,displacement,max_bit_ratio,max_bounding_box,verdict
B11/S9,pair_0,1,0.0,inf,inf,rejected
B11/S9,pair_1,1,0.0,inf,inf,rejected
B11/S9,pair_2,1,0.0,inf,inf,rejected
B11/S9,pair_3,1,0.0,inf,inf,rejected
B11/S9,pair_4,1,0.0,inf,inf,rejected
B11/S9,pair_5,1,0.0,inf,inf,rejected
B11/S9,pair_6,1,0.0,inf,inf,rejected
B11/S9,pair_7,1,0.0,inf,inf,rejected
B11/S9,pair_8,1,0.0,inf,inf,rejected
B11/S9,pair_9,1,0.0,inf,inf,rejected
B11/S9,pair_10,1,0.0,inf,inf,rejected
B11/S9,pair_11,1,0.0,inf,inf,rejected
B11/S9,tromino_L_0,1,0.0,inf,inf,rejected
B11/S9,tromino_L_1,1,0.0,inf,inf,rejected
B11/S9,tromino_L_2,1,0.0,inf,inf,rejected
B11/S9,tromino_L_3,1,0.0,inf,inf,rejected
B11/S9,tromino_L_4,1,0.0,inf,inf,rejected
B11/S9,tromino_L_5,1,0.0,inf,inf,rejected
B11/S9,tromino_L_6,1,0.0,inf,inf,rejected
B11/S9,tromino_L_7,1,0.0,inf,inf,rejected
B11/S9,compact_0,1,0.0,inf,inf,rejected
B11/S9,compact_1,1,0.0,inf,inf,rejected
B11/S9,compact_2,1,0.0,inf,inf,rejected
B11/S9,compact_3,1,0.0,inf,inf,rejected
B11/S9,compact_4,1,0.0,inf,inf,rejected
B11/S9,compact_5,1,0.0,inf,inf,rejected
B11/S9,compact_6,1,0.0,inf,inf,rejected
B11/S9,compact_7,1,0.0,inf,inf,rejected
B11/S9,compact_8,1,0.0,inf,inf,rejected
B11/S9,compact_9,1,0.0,inf,inf,rejected
B11/S9,compact_10,1,0.0,inf,inf,rejected
B11/S9,compact_11,1,0.0,inf,inf,rejected
B11/S9,compact_12,1,0.0,inf,inf,rejected
B11/S9,compact_13,1,0.0,inf,inf,rejected
B11/S9,compact_14,1,0.0,inf,inf,rejected
B11/S9,compact_15,1,0.0,inf,inf,rejected
B11/S9,compact_16,1,0.0,inf,inf,rejected
B11/S9,compact_17,1,0.0,inf,inf,rejected
B11/S9,compact_18,1,0.0,inf,inf,rejected
B11/S9,compact_19,1,0.0,inf,inf,rejected
B11/S9,compact_20,1,0.0,inf,inf,rejected
B11/S9,compact_21,1,0.0,inf,inf,rejected
B11/S9,compact_22,1,0.0,inf,inf,rejected
B11/S9,compact_23,1,0.0,inf,inf,rejected
B11/S9,compact_24,1,0.0,inf,inf,rejected
B89/S2,single_bit,1,0.0,inf,inf,rejected
B89/S2,pair_0,1,0.0,inf,inf,rejected
B89/S2,pair_1,1,0.0,inf,inf,rejected
B89/S2,pair_2,1,0.0,inf,inf,rejected
B89/S2,pair_3,1,0.0,inf,inf,rejected
B89/S2,pair_4,1,0.0,inf,inf,rejected
B89/S2,pair_5,1,0.0,inf,inf,rejected
B89/S2,pair_6,1,0.0,inf,inf,rejected
B89/S2,pair_7,1,0.0,inf,inf,rejected
B89/S2,pair_8,1,0.0,inf,inf,rejected
B89/S2,pair_9,1,0.0,inf,inf,rejected
B89/S2,pair_10,1,0.0,inf,inf,rejected
B89/S2,pair_11,1,0.0,inf,inf,rejected
B89/S2,tromino_L_0,2,0.471,inf,inf,rejected
B89/S2,tromino_L_1,500,0.0,1.0,2,rejected
B89/S2,tromino_L_2,2,0.333,inf,inf,rejected
B89/S2,tromino_L_3,500,0.0,1.0,2,rejected
B89/S2,tromino_L_4,2,0.471,inf,inf,rejected
B89/S2,tromino_L_5,2,0.333,inf,inf,rejected
B89/S2,tromino_L_6,500,0.0,1.0,2,rejected
B89/S2,tromino_L_7,500,0.0,1.0,2,rejected
B89/S2,compact_0,2,0.333,inf,inf,rejected
B89/S2,compact_1,2,0.0,inf,inf,rejected
B89/S2,compact_2,2,0.0,inf,inf,rejected
B89/S2,compact_3,2,0.0,inf,inf,rejected
B89/S2,compact_4,2,0.3439,inf,inf,rejected
B89/S2,compact_5,2,0.7893,inf,inf,rejected
B89/S2,compact_6,2,0.0,inf,inf,rejected
B89/S2,compact_7,2,0.548,inf,inf,rejected
B89/S2,compact_8,500,0.0,1.0,2,rejected
B89/S2,compact_9,2,0.333,inf,inf,rejected
B89/S2,compact_10,1,0.0,inf,inf,rejected
B89/S2,compact_11,2,0.471,inf,inf,rejected
B89/S2,compact_12,2,0.4319,inf,inf,rejected
B89/S2,compact_13,2,0.5745,inf,inf,rejected
B89/S2,compact_14,2,0.6015,inf,inf,rejected
B89/S2,compact_15,2,0.0,inf,inf,rejected
B89/S2,compact_16,2,1.1838,inf,inf,rejected
B89/S2,compact_17,2,1.6128,inf,inf,rejected
B89/S2,compact_18,2,0.2496,inf,inf,rejected
B89/S2,compact_19,2,0.2496,inf,inf,rejected
B89/S2,compact_20,2,0.4234,inf,inf,rejected
B89/S2,compact_21,500,0.0,1.0,2,rejected
B89/S2,compact_22,2,0.9346,inf,inf,rejected
B89/S2,compact_23,2,0.8325,inf,inf,rejected
B89/S2,compact_24,2,0.333,inf,inf,rejected
B48/S4,single_bit,1,0.0,inf,inf,rejected
B48/S4,pair_0,1,0.0,inf,inf,rejected
B48/S4,pair_1,1,0.0,inf,inf,rejected
B48/S4,pair_2,1,0.0,inf,inf,rejected
B48/S4,pair_3,1,0.0,inf,inf,rejected
B48/S4,pair_4,1,0.0,inf,inf,rejected
B48/S4,pair_5,1,0.0,inf,inf,rejected
B48/S4,pair_6,1,0.0,inf,inf,rejected
B48/S4,pair_7,1,0.0,inf,inf,rejected
B48/S4,pair_8,1,0.0,inf,inf,rejected
B48/S4,pair_9,1,0.0,inf,inf,rejected
B48/S4,pair_10,1,0.0,inf,inf,rejected
B48/S4,pair_11,1,0.0,inf,inf,rejected
B48/S4,tromino_L_0,1,0.0,inf,inf,rejected
B48/S4,tromino_L_1,1,0.0,inf,inf,rejected
B48/S4,tromino_L_2,1,0.0,inf,inf,rejected
B48/S4,tromino_L_3,1,0.0,inf,inf,rejected
B48/S4,tromino_L_4,1,0.0,inf,inf,rejected
B48/S4,tromino_L_5,1,0.0,inf,inf,rejected
B48/S4,tromino_L_6,1,0.0,inf,inf,rejected
B48/S4,tromino_L_7,1,0.0,inf,inf,rejected
B48/S4,compact_0,1,0.0,inf,inf,rejected
B48/S4,compact_1,1,0.0,inf,inf,rejected
B48/S4,compact_2,1,0.0,inf,inf,rejected
B48/S4,compact_3,1,0.0,inf,inf,rejected
B48/S4,compact_4,2,0.3718,inf,inf,rejected
B48/S4,compact_5,2,0.936,inf,inf,rejected
B48/S4,compact_6,1,0.0,inf,inf,rejected
B48/S4,compact_7,2,0.548,inf,inf,rejected
B48/S4,compact_8,1,0.0,inf,inf,rejected
B48/S4,compact_9,2,0.2361,inf,inf,rejected
B48/S4,compact_10,1,0.0,inf,inf,rejected
B48/S4,compact_11,1,0.0,inf,inf,rejected
B48/S4,compact_12,1,0.0,inf,inf,rejected
B48/S4,compact_13,2,0.6557,inf,inf,rejected
B48/S4,compact_14,2,0.6008,inf,inf,rejected
B48/S4,compact_15,1,0.0,inf,inf,rejected
B48/S4,compact_16,2,1.001,inf,inf,rejected
B48/S4,compact_17,1,0.0,inf,inf,rejected
B48/S4,compact_18,1,0.0,inf,inf,rejected
B48/S4,compact_19,1,0.0,inf,inf,rejected
B48/S4,compact_20,2,0.2837,inf,inf,rejected
B48/S4,compact_21,1,0.0,inf,inf,rejected
B48/S4,compact_22,1,0.0,inf,inf,rejected
B48/S4,compact_23,2,0.6015,inf,inf,rejected
B48/S4,compact_24,1,0.0,inf,inf,rejected
B258/S57912,single_bit,1,0.0,inf,inf,rejected
B258/S57912,pair_0,500,28.2843,9875.0,40,rejected
B258/S57912,pair_1,500,28.2843,9875.0,40,rejected
B258/S57912,pair_2,500,28.2843,9875.0,40,rejected
B258/S57912,pair_3,500,28.2843,9875.0,40,rejected
B258/S57912,pair_4,500,28.2843,9875.0,40,rejected
B258/S57912,pair_5,500,28.2843,9875.0,40,rejected
B258/S57912,pair_6,500,66.3325,9875.0,40,rejected
B258/S57912,pair_7,500,66.3325,9875.0,40,rejected
B258/S57912,pair_8,500,66.3325,9875.0,40,rejected
B258/S57912,pair_9,500,34.641,9875.0,40,rejected
B258/S57912,pair_10,500,34.641,9875.0,40,rejected
B258/S57912,pair_11,500,34.641,9875.0,40,rejected
B258/S57912,tromino_L_0,500,28.2882,6388.6667,40,rejected
B258/S57912,tromino_L_1,500,63.1709,6509.0,40,rejected
B258/S57912,tromino_L_2,500,28.0498,6388.6667,40,rejected
B258/S57912,tromino_L_3,500,63.1709,6509.0,40,rejected
B258/S57912,tromino_L_4,500,48.8559,6388.6667,40,rejected
B258/S57912,tromino_L_5,500,43.2183,6555.0,40,rejected
B258/S57912,tromino_L_6,500,61.8513,6509.0,40,rejected
B258/S57912,tromino_L_7,500,61.8513,6509.0,40,rejected
B258/S57912,compact_0,500,43.2183,6555.0,40,rejected
B258/S57912,compact_1,500,34.641,4853.0,40,rejected
B258/S57912,compact_2,500,34.641,6748.0,40,rejected
B258/S57912,compact_3,500,34.641,6748.0,40,rejected
B258/S57912,compact_4,500,58.1434,3129.6667,40,rejected
B258/S57912,compact_5,500,57.9218,4702.0,40,rejected
B258/S57912,compact_6,500,66.3325,4853.0,40,rejected
B258/S57912,compact_7,500,46.0421,3764.6,40,rejected
B258/S57912,compact_8,500,63.1709,6509.0,40,rejected
B258/S57912,compact_9,500,63.0549,3136.3333,40,rejected
B258/S57912,compact_10,500,20.0,5001.0,40,rejected
B258/S57912,compact_11,500,48.8559,6388.6667,40,rejected
B258/S57912,compact_12,500,58.4127,4700.25,40,rejected
B258/S57912,compact_13,500,55.9702,3762.6,40,rejected
B258/S57912,compact_14,500,55.5598,3130.5,40,rejected
B258/S57912,compact_15,500,48.9898,4888.5,40,rejected
B258/S57912,compact_16,500,46.7135,3780.2,40,rejected
B258/S57912,compact_17,500,62.2066,3758.2,40,rejected
B258/S57912,compact_18,500,26.1781,4700.25,40,rejected
B258/S57912,compact_19,500,28.1083,4887.5,40,rejected
B258/S57912,compact_20,500,0.4234,3813.6,40,rejected
B258/S57912,compact_21,500,61.8513,6509.0,40,rejected
B258/S57912,compact_22,500,27.2014,4710.0,40,rejected
B258/S57912,compact_23,500,53.269,3142.5,40,rejected
B258/S57912,compact_24,500,28.0498,6388.6667,40,rejected
B810/S5,single_bit,1,0.0,inf,inf,rejected
B810/S5,pair_0,1,0.0,inf,inf,rejected
B810/S5,pair_1,1,0.0,inf,inf,rejected
B810/S5,pair_2,1,0.0,inf,inf,rejected
B810/S5,pair_3,1,0.0,inf,inf,rejected
B810/S5,pair_4,1,0.0,inf,inf,rejected
B810/S5,pair_5,1,0.0,inf,inf,rejected
B810/S5,pair_6,1,0.0,inf,inf,rejected
B810/S5,pair_7,1,0.0,inf,inf,rejected
B810/S5,pair_8,1,0.0,inf,inf,rejected
B810/S5,pair_9,1,0.0,inf,inf,rejected
B810/S5,pair_10,1,0.0,inf,inf,rejected
B810/S5,pair_11,1,0.0,inf,inf,rejected
B810/S5,tromino_L_0,1,0.0,inf,inf,rejected
B810/S5,tromino_L_1,1,0.0,inf,inf,rejected
B810/S5,tromino_L_2,1,0.0,inf,inf,rejected
B810/S5,tromino_L_3,1,0.0,inf,inf,rejected
B810/S5,tromino_L_4,1,0.0,inf,inf,rejected
B810/S5,tromino_L_5,1,0.0,inf,inf,rejected
B810/S5,tromino_L_6,1,0.0,inf,inf,rejected
B810/S5,tromino_L_7,1,0.0,inf,inf,rejected
B810/S5,compact_0,1,0.0,inf,inf,rejected
B810/S5,compact_1,1,0.0,inf,inf,rejected
B810/S5,compact_2,1,0.0,inf,inf,rejected
B810/S5,compact_3,1,0.0,inf,inf,rejected
B810/S5,compact_4,1,0.0,inf,inf,rejected
B810/S5,compact_5,1,0.0,inf,inf,rejected
B810/S5,compact_6,1,0.0,inf,inf,rejected
B810/S5,compact_7,1,0.0,inf,inf,rejected
B810/S5,compact_8,1,0.0,inf,inf,rejected
B810/S5,compact_9,1,0.0,inf,inf,rejected
B810/S5,compact_10,1,0.0,inf,inf,rejected
B810/S5,compact_11,1,0.0,inf,inf,rejected
B810/S5,compact_12,1,0.0,inf,inf,rejected
B810/S5,compact_13,1,0.0,inf,inf,rejected
B810/S5,compact_14,2,0.6015,inf,inf,rejected
B810/S5,compact_15,1,0.0,inf,inf,rejected
B810/S5,compact_16,1,0.0,inf,inf,rejected
B810/S5,compact_17,1,0.0,inf,inf,rejected
B810/S5,compact_18,1,0.0,inf,inf,rejected
B810/S5,compact_19,1,0.0,inf,inf,rejected
B810/S5,compact_20,1,0.0,inf,inf,rejected
B810/S5,compact_21,1,0.0,inf,inf,rejected
B810/S5,compact_22,1,0.0,inf,inf,rejected
B810/S5,compact_23,1,0.0,inf,inf,rejected
B810/S5,compact_24,1,0.0,inf,inf,rejected
B2310/S1235,single_bit,1,0.0,inf,inf,rejected
B2310/S1235,pair_0,500,28.2843,13189.0,40,rejected
B2310/S1235,pair_1,500,28.2843,13189.0,40,rejected
B2310/S1235,pair_2,500,28.2843,13189.0,40,rejected
B2310/S1235,pair_3,500,28.2843,13189.0,40,rejected
B2310/S1235,pair_4,500,28.2843,13189.0,40,rejected
B2310/S1235,pair_5,500,28.2843,13189.0,40,rejected
B2310/S1235,pair_6,500,34.641,13189.0,40,rejected
B2310/S1235,pair_7,500,34.641,13189.0,40,rejected
B2310/S1235,pair_8,500,34.641,13189.0,40,rejected
B2310/S1235,pair_9,500,34.641,13189.0,40,rejected
B2310/S1235,pair_10,500,34.641,13189.0,40,rejected
B2310/S1235,pair_11,500,34.641,13189.0,40,rejected
B2310/S1235,tromino_L_0,500,9.3985,8209.6667,40,rejected
B2310/S1235,tromino_L_1,500,36.9476,8072.6667,40,rejected
B2310/S1235,tromino_L_2,500,21.0752,8209.6667,40,rejected
B2310/S1235,tromino_L_3,500,36.9476,8072.6667,40,rejected
B2310/S1235,tromino_L_4,500,24.8973,8209.6667,40,rejected
B2310/S1235,tromino_L_5,500,7.3831,8346.6667,40,rejected
B2310/S1235,tromino_L_6,500,37.026,8072.6667,40,rejected
B2310/S1235,tromino_L_7,500,37.026,8072.6667,40,rejected
B2310/S1235,compact_0,500,7.3831,8346.6667,40,rejected
B2310/S1235,compact_1,500,34.641,6268.5,40,rejected
B2310/S1235,compact_2,500,34.641,8536.0,40,rejected
B2310/S1235,compact_3,500,34.641,8536.0,40,rejected
B2310/S1235,compact_4,500,45.0325,3963.0,40,rejected
B2310/S1235,compact_5,500,73.7725,5914.5,40,rejected
B2310/S1235,compact_6,500,34.641,6268.5,40,rejected
B2310/S1235,compact_7,500,25.3127,4946.6,40,rejected
B2310/S1235,compact_8,500,36.9476,8072.6667,40,rejected
B2310/S1235,compact_9,500,58.6349,4015.8333,40,rejected
B2310/S1235,compact_10,500,20.0,7120.0,40,rejected
B2310/S1235,compact_11,500,24.8973,8209.6667,40,rejected
B2310/S1235,compact_12,500,24.7103,6216.0,40,rejected
B2310/S1235,compact_13,500,50.5092,4844.8,40,rejected
B2310/S1235,compact_14,500,67.8534,3979.5,40,rejected
B2310/S1235,compact_15,500,56.5685,6347.0,40,rejected
B2310/S1235,compact_16,500,27.8478,4893.4,40,rejected
B2310/S1235,compact_17,500,58.9886,4942.4,40,rejected
B2310/S1235,compact_18,500,59.1276,6216.0,40,rejected
B2310/S1235,compact_19,500,42.5692,6199.0,40,rejected
B2310/S1235,compact_20,500,39.4193,5061.4,40,rejected
B2310/S1235,compact_21,500,37.026,8072.6667,40,rejected
B2310/S1235,compact_22,500,29.3076,5834.25,40,rejected
B2310/S1235,compact_23,500,49.8169,3958.0,40,rejected
B2310/S1235,compact_24,500,21.0752,8209.6667,40,rejected
B8/S2,single_bit,1,0.0,inf,inf,rejected
B8/S2,pair_0,1,0.0,inf,inf,rejected
B8/S2,pair_1,1,0.0,inf,inf,rejected
B8/S2,pair_2,1,0.0,inf,inf,rejected
B8/S2,pair_3,1,0.0,inf,inf,rejected
B8/S2,pair_4,1,0.0,inf,inf,rejected
B8/S2,pair_5,1,0.0,inf,inf,rejected
B8/S2,pair_6,1,0.0,inf,inf,rejected
B8/S2,pair_7,1,0.0,inf,inf,rejected
B8/S2,pair_8,1,0.0,inf,inf,rejected
B8/S2,pair_9,1,0.0,inf,inf,rejected
B8/S2,pair_10,1,0.0,inf,inf,rejected
B8/S2,pair_11,1,0.0,inf,inf,rejected
B8/S2,tromino_L_0,2,0.471,inf,inf,rejected
B8/S2,tromino_L_1,500,0.0,1.0,2,rejected
B8/S2,tromino_L_2,2,0.333,inf,inf,rejected
B8/S2,tromino_L_3,500,0.0,1.0,2,rejected
B8/S2,tromino_L_4,2,0.471,inf,inf,rejected
B8/S2,tromino_L_5,2,0.333,inf,inf,rejected
B8/S2,tromino_L_6,500,0.0,1.0,2,rejected
B8/S2,tromino_L_7,500,0.0,1.0,2,rejected
B8/S2,compact_0,2,0.333,inf,inf,rejected
B8/S2,compact_1,2,0.0,inf,inf,rejected
B8/S2,compact_2,2,0.0,inf,inf,rejected
B8/S2,compact_3,2,0.0,inf,inf,rejected
B8/S2,compact_4,2,0.3439,inf,inf,rejected
B8/S2,compact_5,2,0.7893,inf,inf,rejected
B8/S2,compact_6,2,0.0,inf,inf,rejected
B8/S2,compact_7,2,0.548,inf,inf,rejected
B8/S2,compact_8,500,0.0,1.0,2,rejected
B8/S2,compact_9,2,0.333,inf,inf,rejected
B8/S2,compact_10,1,0.0,inf,inf,rejected
B8/S2,compact_11,2,0.471,inf,inf,rejected
B8/S2,compact_12,2,0.4319,inf,inf,rejected
B8/S2,compact_13,2,0.5745,inf,inf,rejected
B8/S2,compact_14,2,0.6015,inf,inf,rejected
B8/S2,compact_15,2,0.0,inf,inf,rejected
B8/S2,compact_16,2,1.1838,inf,inf,rejected
B8/S2,compact_17,2,1.6128,inf,inf,rejected
B8/S2,compact_18,2,0.2496,inf,inf,rejected
B8/S2,compact_19,2,0.2496,inf,inf,rejected
B8/S2,compact_20,2,0.4234,inf,inf,rejected
B8/S2,compact_21,500,0.0,1.0,2,rejected
B8/S2,compact_22,2,0.9346,inf,inf,rejected
B8/S2,compact_23,2,0.8325,inf,inf,rejected
B8/S2,compact_24,2,0.333,inf,inf,rejected
B2361011/S67911,single_bit,1,0.0,inf,inf,rejected
B2361011/S67911,pair_0,500,20.0,12624.0,40,rejected
B2361011/S67911,pair_1,500,20.0,12624.0,40,rejected
B2361011/S67911,pair_2,500,20.0,12624.0,40,rejected
B2361011/S67911,pair_3,500,20.0,12624.0,40,rejected
B2361011/S67911,pair_4,500,28.2843,12624.0,40,rejected
B2361011/S67911,pair_5,500,28.2843,12624.0,40,rejected
B2361011/S67911,pair_6,500,28.2843,12624.0,40,rejected
B2361011/S67911,pair_7,500,20.0,12624.0,40,rejected
B2361011/S67911,pair_8,500,20.0,12624.0,40,rejected
B2361011/S67911,pair_9,500,28.2843,12624.0,40,rejected
B2361011/S67911,pair_10,500,20.0,12624.0,40,rejected
B2361011/S67911,pair_11,500,20.0,12624.0,40,rejected
B2361011/S67911,tromino_L_0,500,22.6402,8071.3333,40,rejected
B2361011/S67911,tromino_L_1,500,47.305,8339.6667,40,rejected
B2361011/S67911,tromino_L_2,500,29.2624,8071.3333,40,rejected
B2361011/S67911,tromino_L_3,500,47.305,8339.6667,40,rejected
B2361011/S67911,tromino_L_4,500,30.8725,8071.3333,40,rejected
B2361011/S67911,tromino_L_5,500,22.2667,8192.3333,40,rejected
B2361011/S67911,tromino_L_6,500,39.2935,8339.6667,40,rejected
B2361011/S67911,tromino_L_7,500,39.2935,8339.6667,40,rejected
B2361011/S67911,compact_0,500,45.78,8192.3333,40,rejected
B2361011/S67911,compact_1,500,44.7214,6143.0,40,rejected
B2361011/S67911,compact_2,500,20.0,8462.6667,40,rejected
B2361011/S67911,compact_3,500,20.0,8462.6667,40,rejected
B2361011/S67911,compact_4,500,61.6371,4013.0,40,rejected
B2361011/S67911,compact_5,500,57.4017,5991.75,40,rejected
B2361011/S67911,compact_6,500,48.9898,6143.0,40,rejected
B2361011/S67911,compact_7,500,57.1224,4822.2,40,rejected
B2361011/S67911,compact_8,500,47.305,8339.6667,40,rejected
B2361011/S67911,compact_9,500,40.021,4000.1667,40,rejected
B2361011/S67911,compact_10,500,20.0,6158.0,40,rejected
B2361011/S67911,compact_11,500,30.8725,8071.3333,40,rejected
B2361011/S67911,compact_12,500,51.7058,6042.25,40,rejected
B2361011/S67911,compact_13,500,35.3853,4800.6,40,rejected
B2361011/S67911,compact_14,500,39.1821,4001.5,40,rejected
B2361011/S67911,compact_15,500,28.2843,6266.5,40,rejected
B2361011/S67911,compact_16,500,33.7643,4815.6,40,rejected
B2361011/S67911,compact_17,500,37.19,4815.2,40,rejected
B2361011/S67911,compact_18,500,50.3922,6042.25,40,rejected
B2361011/S67911,compact_19,500,36.3518,6145.0,40,rejected
B2361011/S67911,compact_20,500,8.1573,4827.8,40,rejected
B2361011/S67911,compact_21,500,39.2935,8339.6667,40,rejected
B2361011/S67911,compact_22,500,39.1276,6005.75,40,rejected
B2361011/S67911,compact_23,500,40.7529,4006.1667,40,rejected
B2361011/S67911,compact_24,500,29.2624,8071.3333,40,rejected
B411/S135610,single_bit,1,0.0,inf,inf,rejected
B411/S135610,pair_0,500,0.0,1.0,2,rejected
B411/S135610,pair_1,500,0.0,1.0,2,rejected
B411/S135610,pair_2,500,0.0,1.0,2,rejected
B411/S135610,pair_3,500,0.0,1.0,2,rejected
B411/S135610,pair_4,500,0.0,1.0,2,rejected
B411/S135610,pair_5,500,0.0,1.0,2,rejected
B411/S135610,pair_6,500,0.0,1.0,2,rejected
B411/S135610,pair_7,500,0.0,1.0,2,rejected
B411/S135610,pair_8,500,0.0,1.0,2,rejected
B411/S135610,pair_9,500,0.0,1.0,2,rejected
B411/S135610,pair_10,500,0.0,1.0,2,rejected
B411/S135610,pair_11,500,0.0,1.0,2,rejected
B411/S135610,tromino_L_0,2,0.2361,inf,inf,rejected
B411/S135610,tromino_L_1,1,0.0,inf,inf,rejected
B411/S135610,tromino_L_2,2,0.167,inf,inf,rejected
B411/S135610,tromino_L_3,1,0.0,inf,inf,rejected
B411/S135610,tromino_L_4,2,0.2361,inf,inf,rejected
B411/S135610,tromino_L_5,2,0.167,inf,inf,rejected
B411/S135610,tromino_L_6,1,0.0,inf,inf,rejected
B411/S135610,tromino_L_7,1,0.0,inf,inf,rejected
B411/S135610,compact_0,2,0.167,inf,inf,rejected
B411/S135610,compact_1,500,0.0,0.5,2,rejected
B411/S135610,compact_2,2,0.0,inf,inf,rejected
B411/S135610,compact_3,2,0.0,inf,inf,rejected
B411/S135610,compact_4,4,0.4705,inf,inf,rejected
B411/S135610,compact_5,2,0.7371,inf,inf,rejected
B411/S135610,compact_6,500,0.0,0.5,2,rejected
B411/S135610,compact_7,3,0.2242,inf,inf,rejected
B411/S135610,compact_8,1,0.0,inf,inf,rejected
B411/S135610,compact_9,500,0.5271,0.3333,2,rejected
B411/S135610,compact_10,500,0.0,1.0,3,rejected
B411/S135610,compact_11,2,0.2361,inf,inf,rejected
B411/S135610,compact_12,2,0.4341,inf,inf,rejected
B411/S135610,compact_13,3,0.6557,inf,inf,rejected
B411/S135610,compact_14,3,0.1656,inf,inf,rejected
B411/S135610,compact_15,2,0.0,inf,inf,rejected
B411/S135610,compact_16,500,1.4503,0.4,2,rejected
B411/S135610,compact_17,3,0.9482,inf,inf,rejected
B411/S135610,compact_18,2,0.2504,inf,inf,rejected
B411/S135610,compact_19,500,0.2504,0.5,2,rejected
B411/S135610,compact_20,2,0.2837,inf,inf,rejected
B411/S135610,compact_21,1,0.0,inf,inf,rejected
B411/S135610,compact_22,500,0.9362,0.5,2,rejected
B411/S135610,compact_23,500,0.5981,0.3333,2,rejected
B411/S135610,compact_24,2,0.167,inf,inf,rejected
B45/S4,single_bit,1,0.0,inf,inf,rejected
B45/S4,pair_0,1,0.0,inf,inf,rejected
B45/S4,pair_1,1,0.0,inf,inf,rejected
B45/S4,pair_2,1,0.0,inf,inf,rejected
B45/S4,pair_3,1,0.0,inf,inf,rejected
B45/S4,pair_4,1,0.0,inf,inf,rejected
B45/S4,pair_5,1,0.0,inf,inf,rejected
B45/S4,pair_6,1,0.0,inf,inf,rejected
B45/S4,pair_7,1,0.0,inf,inf,rejected
B45/S4,pair_8,1,0.0,inf,inf,rejected
B45/S4,pair_9,1,0.0,inf,inf,rejected
B45/S4,pair_10,1,0.0,inf,inf,rejected
B45/S4,pair_11,1,0.0,inf,inf,rejected
B45/S4,tromino_L_0,1,0.0,inf,inf,rejected
B45/S4,tromino_L_1,1,0.0,inf,inf,rejected
B45/S4,tromino_L_2,1,0.0,inf,inf,rejected
B45/S4,tromino_L_3,1,0.0,inf,inf,rejected
B45/S4,tromino_L_4,1,0.0,inf,inf,rejected
B45/S4,tromino_L_5,1,0.0,inf,inf,rejected
B45/S4,tromino_L_6,1,0.0,inf,inf,rejected
B45/S4,tromino_L_7,1,0.0,inf,inf,rejected
B45/S4,compact_0,1,0.0,inf,inf,rejected
B45/S4,compact_1,1,0.0,inf,inf,rejected
B45/S4,compact_2,1,0.0,inf,inf,rejected
B45/S4,compact_3,1,0.0,inf,inf,rejected
B45/S4,compact_4,2,0.3718,inf,inf,rejected
B45/S4,compact_5,2,0.936,inf,inf,rejected
B45/S4,compact_6,1,0.0,inf,inf,rejected
B45/S4,compact_7,2,0.548,inf,inf,rejected
B45/S4,compact_8,1,0.0,inf,inf,rejected
B45/S4,compact_9,2,0.2361,inf,inf,rejected
B45/S4,compact_10,1,0.0,inf,inf,rejected
B45/S4,compact_11,1,0.0,inf,inf,rejected
B45/S4,compact_12,1,0.0,inf,inf,rejected
B45/S4,compact_13,2,0.6557,inf,inf,rejected
B45/S4,compact_14,2,0.6008,inf,inf,rejected
B45/S4,compact_15,1,0.0,inf,inf,rejected
B45/S4,compact_16,2,1.001,inf,inf,rejected
B45/S4,compact_17,1,0.0,inf,inf,rejected
B45/S4,compact_18,1,0.0,inf,inf,rejected
B45/S4,compact_19,1,0.0,inf,inf,rejected
B45/S4,compact_20,2,0.2837,inf,inf,rejected
B45/S4,compact_21,1,0.0,inf,inf,rejected
B45/S4,compact_22,1,0.0,inf,inf,rejected
B45/S4,compact_23,2,0.6015,inf,inf,rejected
B45/S4,compact_24,1,0.0,inf,inf,rejected
B28/S9,single_bit,1,0.0,inf,inf,rejected
B28/S9,pair_0,500,34.641,7098.0,40,rejected
B28/S9,pair_1,500,34.641,7098.0,40,rejected
B28/S9,pair_2,500,34.641,7098.0,40,rejected
B28/S9,pair_3,500,34.641,7098.0,40,rejected
B28/S9,pair_4,500,34.641,7098.0,40,rejected
B28/S9,pair_5,500,34.641,7098.0,40,rejected
B28/S9,pair_6,500,28.2843,7098.0,40,rejected
B28/S9,pair_7,500,28.2843,7098.0,40,rejected
B28/S9,pair_8,500,28.2843,7098.0,40,rejected
B28/S9,pair_9,500,28.2843,7098.0,40,rejected
B28/S9,pair_10,500,28.2843,7098.0,40,rejected
B28/S9,pair_11,500,28.2843,7098.0,40,rejected
B28/S9,tromino_L_0,500,28.2882,4613.0,40,rejected
B28/S9,tromino_L_1,500,21.9776,4649.0,40,rejected
B28/S9,tromino_L_2,500,28.0498,4613.0,40,rejected
B28/S9,tromino_L_3,500,21.9776,4649.0,40,rejected
B28/S9,tromino_L_4,500,35.0266,4613.0,40,rejected
B28/S9,tromino_L_5,500,39.5767,4627.6667,40,rejected
B28/S9,tromino_L_6,500,25.5237,4649.0,40,rejected
B28/S9,tromino_L_7,500,25.5237,4649.0,40,rejected
B28/S9,compact_0,500,39.5767,4627.6667,40,rejected
